herb_name	symptom	symptom_E	DB_SRC	DB_SRC_ID
黄连	呕吐	Gagging	SIDER	C0016927
黄连	呕吐	Vomiting	MeSH	D014839
黄连	呕吐	Gagging	MeSH	D005683
黄连	心烦	Boredom	MeSH	D001887
黄连	心悸	Palpitations	SIDER	C0030252
黄连	目赤	Bloodshot eye	SIDER	C0005858
黄连	高热	Hyperpyrexia	SIDER	C0392676
黄连	痞满	Upset stomach	SIDER	C0235309
黄连	神昏	Syncope	SIDER	C0039070
黄连	神昏	Syncope	MeSH	D013575
黄连	吞酸	Pantothenic Acid	MeSH	D010205
黄连	吞酸	Gastric Acid	MeSH	D005744
黄连	黄疸	Jaundice	SIDER	C0022346
黄连	黄疸	Jaundice	MeSH	D007565
黄连	牙痛	Toothache	SIDER	C0040460
黄连	牙痛	Toothache	MeSH	D014098
黄连	不寐	Insomnia	SIDER	C0917801
黄连	血热	Blood disorder	SIDER	C0018939
黄连	痈肿	Carbuncle	SIDER	C0007078
黄连	痈肿	Carbuncle	MeSH	D002270
黄连	泻痢	Diarrhoea	SIDER	C0011991
黄连	口疮	Stomatitis	SIDER	C0038362
黄连	口疮	Skin ulcer	SIDER	C0037299
黄连	口疮	Skin ulcer	MeSH	D012883
黄连	口疮	Stomatitis	MeSH	D013280
黄连	口疮	Scabies	MeSH	D012532
黄连	心悸不宁	Palpitations	SIDER	C0030252
黄连	消渴	Diabetes mellitus	SIDER	C0011849
黄连	消渴	Diabetes mellitus	MeSH	D003920
黄连	心烦不寐	Restlessness aggravated	SIDER	C0856081
黄连	渴	Thirst	SIDER	C0039971
黄连	渴	Thirst	MeSH	D013894
黄连	耳道流脓	Otitis Media, Suppurative	MeSH	D010035
黄连	呕吐吞酸	Pantothenic Acid	MeSH	D010205
黄连	湿疹	Eczema	SIDER	C0013595
黄连	湿疹	Eczema	MeSH	D004485
黄连	湿疮	Skin ulcer	SIDER	C0037299
黄连	湿疮	Skin ulcer	MeSH	D012883
黄连	湿疮	Scabies	MeSH	D012532
黄连	高热神昏	Hyperpyrexia	SIDER	C0392676
黄连	流脓	Suppuration	MeSH	D013492
五子衍宗丸	遗精	Ejaculation	MeSH	D004542
五子衍宗丸	阳痿	Yang Deficiency	MeSH	D016711
五子衍宗丸	腰痛	Low back pain	SIDER	C0024031
五子衍宗丸	腰痛	Low back pain	SIDER	C0024031
五子衍宗丸	腰痛	Loin pain	SIDER	C0235632
五子衍宗丸	腰痛	Flank pain	SIDER	C0016199
五子衍宗丸	腰痛	Flank pain	MeSH	D021501
五子衍宗丸	腰痛	Low back pain	MeSH	D017116
五子衍宗丸	腰痛	Low back pain	MeSH	D017116
五子衍宗丸	早泄	Premature ejaculation	SIDER	C0033038
五子衍宗丸	精亏	Oligospermia	SIDER	C0028960
五子衍宗丸	精亏	Oligospermia	MeSH	D009845
五子衍宗丸	不育	Infertility	SIDER	C0021359
五子衍宗丸	不育	Infertility	MeSH	D007246
心脑欣胶囊	头痛	Headache dull	SIDER	C0239885
心脑欣胶囊	头痛	Headache	SIDER	C0018681
心脑欣胶囊	头痛	Headache	MeSH	D006261
心脑欣胶囊	头晕	Lightheadedness	SIDER	C0220870
心脑欣胶囊	头晕	Dizziness	SIDER	C0012833
心脑欣胶囊	头晕	Dizziness	MeSH	D004244
心脑欣胶囊	乏力	Asthenia	SIDER	C0004093
心脑欣胶囊	乏力	Asthenia	SIDER	C0004093
心脑欣胶囊	乏力	Asthenia	MeSH	D001247
心脑欣胶囊	乏力	Asthenia	MeSH	D001247
心脑欣胶囊	气喘	Asthma	SIDER	C0004096
心脑欣胶囊	气喘	Asthma	MeSH	D001249
心脑欣胶囊	心悸	Palpitations	SIDER	C0030252
心脑欣胶囊	血瘀	Hematoma	MeSH	D006406
心脑欣胶囊	喘	Asthma	SIDER	C0004096
心脑欣胶囊	喘	Asthma	MeSH	D001249
心脑欣胶囊	红细胞增多	Polycythaemia	SIDER	C0032461
心脑欣胶囊	红细胞增多	Erythrocytosis	SIDER	C1527405
心脑欣胶囊	红细胞增多	Polycythemia	MeSH	D011086
复方芩兰口服液	咳嗽	Productive cough	SIDER	C0239134
复方芩兰口服液	咳嗽	Cough	SIDER	C0010200
复方芩兰口服液	咳嗽	Cough	MeSH	D003371
复方芩兰口服液	发热	Fever chills	SIDER	C0085594
复方芩兰口服液	发热	Fever	MeSH	D005334
复方芩兰口服液	咽痛	Throat tightness	SIDER	C0236071
复方芩兰口服液	风热	Hot Temperature	MeSH	D006358
恒古骨伤愈合剂	骨折	Bone disorder	SIDER	C0005940
调经活血胶囊	腹胀	Distention	SIDER	C0012359
调经活血胶囊	腹胀	Abdominal distension	SIDER	C0000731
调经活血胶囊	月经不调	Menstruation Disturbances	MeSH	D008599
调经活血胶囊	痛经	Dysmenorrhoea	SIDER	C0013390
调经活血胶囊	痛经	Dysmenorrhea	MeSH	D004412
调经活血胶囊	胀痛	Bloated feeling	SIDER	C0857257
调经活血胶囊	血瘀	Hematoma	MeSH	D006406
调经活血胶囊	小腹胀痛	Abdominal pain	SIDER	C0000737
调经活血胶囊	小腹胀痛	Abdominal pain	MeSH	D015746
调经活血胶囊	小腹胀	Distention	SIDER	C0012359
调经活血胶囊	小腹胀	Abdominal distension	SIDER	C0000731
黄连上清颗粒	头晕	Lightheadedness	SIDER	C0220870
黄连上清颗粒	头晕	Dizziness	SIDER	C0012833
黄连上清颗粒	头晕	Dizziness	MeSH	D004244
黄连上清颗粒	耳鸣	Tinnitus	SIDER	C0040264
黄连上清颗粒	耳鸣	Tinnitus	MeSH	D014012
黄连上清颗粒	便秘	Constipation	SIDER	C0009806
黄连上清颗粒	便秘	Constipation	MeSH	D003248
黄连上清颗粒	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
黄连上清颗粒	疼痛	Pain	SIDER	C0030193
黄连上清颗粒	疼痛	Ache	SIDER	C0234238
黄连上清颗粒	疼痛	Pain	MeSH	D010146
黄连上清颗粒	目眩	Lightheadedness	SIDER	C0220870
黄连上清颗粒	口舌生疮	Mouth ulceration	SIDER	C0149745
黄连上清颗粒	大便秘结	Constipation	SIDER	C0009806
黄连上清颗粒	大便秘结	Constipation	MeSH	D003248
黄连上清颗粒	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
黄连上清颗粒	咽喉肿	Laryngopharyngitis	SIDER	C0023070
黄连上清颗粒	肿痛	Swelling	SIDER	C0038999
黄连上清颗粒	肿痛	Pain	SIDER	C0030193
黄连上清颗粒	肿痛	Ache	SIDER	C0234238
黄连上清颗粒	肿痛	Pain	MeSH	D010146
黄连上清颗粒	头晕目眩	Dizziness	SIDER	C0012833
黄连上清颗粒	头晕目眩	Dizziness	MeSH	D004244
黄连上清颗粒	小便短赤	Micturition disorder	SIDER	C0042035
黄连上清颗粒	暴发火眼	Other conjunctivitis	SIDER	C0029560
黄连上清颗粒	喉肿	Laryngeal oedema	SIDER	C0023052
黄连上清颗粒	喉肿	Cyst	SIDER	C0010709
黄连上清颗粒	喉肿	Laryngeal Edema	MeSH	D007819
黄连上清颗粒	风热	Hot Temperature	MeSH	D006358
黄连上清颗粒	胃热	Heartburn	SIDER	C0018834
黄连上清颗粒	胃热	Heartburn	MeSH	D006356
黄连上清颗粒	舌生疮	Tongue ulceration	SIDER	C0235351
清_灵片	烦躁	Restlessness aggravated	SIDER	C0856081
清_灵片	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
清_灵片	高热	Hyperpyrexia	SIDER	C0392676
清_灵片	感冒	Common Cold	SIDER	C0009443
清_灵片	感冒	Common Cold	MeSH	D003139
清_灵片	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
清_灵片	咽喉肿	Laryngopharyngitis	SIDER	C0023070
清_灵片	苔黄			
清_灵片	肿痛	Swelling	SIDER	C0038999
清_灵片	肿痛	Pain	SIDER	C0030193
清_灵片	肿痛	Ache	SIDER	C0234238
清_灵片	肿痛	Pain	MeSH	D010146
清_灵片	高热不退	Hyperpyrexia	SIDER	C0392676
清_灵片	烦躁不安	Restlessness aggravated	SIDER	C0856081
清_灵片	喉肿	Laryngeal oedema	SIDER	C0023052
清_灵片	喉肿	Cyst	SIDER	C0010709
清_灵片	喉肿	Laryngeal Edema	MeSH	D007819
清_灵片	舌质红绛			
清_灵片	脉数			
清_灵片	化脓	Suppuration	MeSH	D013492
清_灵片	风热	Hot Temperature	MeSH	D006358
清_灵片	火毒内盛			
清热解毒口服液	发热	Fever chills	SIDER	C0085594
清热解毒口服液	发热	Fever	MeSH	D005334
清热解毒口服液	口渴	Thirst	SIDER	C0039971
清热解毒口服液	口渴	Thirst	MeSH	D013894
清热解毒口服液	烦躁	Restlessness aggravated	SIDER	C0856081
清热解毒口服液	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
清热解毒口服液	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
清热解毒口服液	咽喉肿	Laryngopharyngitis	SIDER	C0023070
清热解毒口服液	肿痛	Swelling	SIDER	C0038999
清热解毒口服液	肿痛	Pain	SIDER	C0030193
清热解毒口服液	肿痛	Ache	SIDER	C0234238
清热解毒口服液	肿痛	Pain	MeSH	D010146
清热解毒口服液	面赤	Face injury	SIDER	C0015459
清热解毒口服液	喉肿	Laryngeal oedema	SIDER	C0023052
清热解毒口服液	喉肿	Cyst	SIDER	C0010709
清热解毒口服液	喉肿	Laryngeal Edema	MeSH	D007819
清热解毒口服液	渴	Thirst	SIDER	C0039971
清热解毒口服液	渴	Thirst	MeSH	D013894
滑膜炎胶囊	疼痛	Pain	SIDER	C0030193
滑膜炎胶囊	疼痛	Ache	SIDER	C0234238
滑膜炎胶囊	疼痛	Pain	MeSH	D010146
滑膜炎胶囊	痹病	Arthritic pains	SIDER	C0857177
滑膜炎胶囊	痛有定处	Pain	SIDER	C0030193
滑膜炎胶囊	痛有定处	Pain	MeSH	D010146
滑膜炎胶囊	肿胀	Swelling	SIDER	C0038999
滑膜炎胶囊	屈伸不利	Joint range of motion decreased	SIDER	C0877027
滑膜炎胶囊	关节肿胀疼痛	Arthralgia	SIDER	C0003862
滑膜炎胶囊	关节肿胀疼痛	Arthralgia	MeSH	D018771
滑膜炎胶囊	瘀血阻络	Thromboangiitis Obliterans	MeSH	D013919
镇脑宁胶囊	头痛	Headache dull	SIDER	C0239885
镇脑宁胶囊	头痛	Headache	SIDER	C0018681
镇脑宁胶囊	头痛	Headache	MeSH	D006261
镇脑宁胶囊	呕吐	Vomiting	SIDER	C0042963
镇脑宁胶囊	呕吐	Gagging	SIDER	C0016927
镇脑宁胶囊	呕吐	Vomiting	MeSH	D014839
镇脑宁胶囊	呕吐	Gagging	MeSH	D005683
镇脑宁胶囊	耳鸣	Tinnitus	SIDER	C0040264
镇脑宁胶囊	耳鸣	Tinnitus	MeSH	D014012
镇脑宁胶囊	恶心	Nausea alone	SIDER	C0375548
镇脑宁胶囊	恶心	Nausea	SIDER	C0027497
镇脑宁胶囊	恶心	Nausea	MeSH	D009325
镇脑宁胶囊	肢体麻木	Vein disorder	SIDER	C0235522
镇脑宁胶囊	肢体麻木	Numbness of limbs	SIDER	C0239375
镇脑宁胶囊	麻木	Numbness	SIDER	C0028643
镇脑宁胶囊	头昏	Lightheadedness	SIDER	C0220870
镇脑宁胶囊	头昏	Dizziness	SIDER	C0012833
镇脑宁胶囊	头昏	Dizziness	MeSH	D004244
镇脑宁胶囊	视物不清	Vision blurred	SIDER	C0344232
镇脑宁胶囊	血管神经性头痛	Neuralgia	SIDER	C0027796
镇脑宁胶囊	血管神经性头痛	Neuralgia	MeSH	D009437
镇脑宁胶囊	动脉硬化	Arteriosclerosis coronary artery	SIDER	C0010054
镇脑宁胶囊	动脉硬化	Arteriosclerosis	SIDER	C0003850
镇脑宁胶囊	动脉硬化	Arteriosclerosis	MeSH	D001161
镇脑宁胶囊	神经性头痛	Trigeminal Autonomic Cephalalgias	MeSH	D051303
麝香祛痛气雾剂	疼痛	Pain	SIDER	C0030193
麝香祛痛气雾剂	疼痛	Ache	SIDER	C0234238
麝香祛痛气雾剂	疼痛	Pain	MeSH	D010146
麝香祛痛气雾剂	肿痛	Swelling	SIDER	C0038999
麝香祛痛气雾剂	肿痛	Pain	SIDER	C0030193
麝香祛痛气雾剂	肿痛	Ache	SIDER	C0234238
麝香祛痛气雾剂	肿痛	Pain	MeSH	D010146
麝香祛痛气雾剂	跌打损伤	Caustic injury	SIDER	C0854388
麝香祛痛气雾剂	关节疼痛	Arthritic pains	SIDER	C0857177
羌活	头痛	Headache dull	SIDER	C0239885
羌活	头痛	Headache	SIDER	C0018681
羌活	头痛	Headache	MeSH	D006261
羌活	感冒	Common Cold	SIDER	C0009443
羌活	感冒	Common Cold	MeSH	D003139
羌活	风湿痹痛	Rheumatism	SIDER	C0035435
羌活	项强	Neck stiffness	SIDER	C0151315
羌活	痹痛	Arthritic pains	SIDER	C0857177
羌活	背酸痛	Back Pain	SIDER	C0004604
羌活	背酸痛	Back Pain	MeSH	D001416
羌活	肩背酸痛	Shoulder pain	SIDER	C0037011
羌活	肩背酸痛	Shoulder pain	MeSH	D020069
沉香	腹胀	Distention	SIDER	C0012359
沉香	腹胀	Abdominal distension	SIDER	C0000731
沉香	呕吐	Vomiting	SIDER	C0042963
沉香	呕吐	Gagging	SIDER	C0016927
沉香	呕吐	Vomiting	MeSH	D014839
沉香	呕吐	Gagging	MeSH	D005683
沉香	疼痛	Pain	SIDER	C0030193
沉香	疼痛	Ache	SIDER	C0234238
沉香	疼痛	Pain	MeSH	D010146
沉香	呃逆	Hiccup	MeSH	D006606
沉香	喘急	Gasping	SIDER	C0425449
沉香	气逆喘急	Asthma	SIDER	C0004096
沉香	气逆喘急	Asthma	MeSH	D001249
沉香	喘	Asthma	SIDER	C0004096
沉香	喘	Asthma	MeSH	D001249
沉香	胸腹胀闷	Chest heaviness	SIDER	C0742339
沉香	胃寒呕吐	Vomiting	SIDER	C0042963
沉香	胃寒呕吐	Vomiting	MeSH	D014839
沉香	气逆	Hiccup	MeSH	D006606
黄芪	乏力	Asthenia	SIDER	C0004093
黄芪	乏力	Asthenia	SIDER	C0004093
黄芪	乏力	Asthenia	MeSH	D001247
黄芪	乏力	Asthenia	MeSH	D001247
黄芪	食少	Decreased appetite	SIDER	C0232462
黄芪	食少	Decreased appetite	SIDER	C0232462
黄芪	水肿	Edema	MeSH	D004487
黄芪	便溏	Loose stools	SIDER	C2129214
黄芪	自汗	Sweating	SIDER	C0038990
黄芪	自汗	Sweating	MeSH	D013546
黄芪	自汗	Sweat	MeSH	D013542
黄芪	便血	Haematochezia	SIDER	C0018932
黄芪	崩漏	Metrorrhagia	SIDER	C0025874
黄芪	崩漏	Metrorrhagia	MeSH	D008796
黄芪	半身不遂	Hemiplegia transient	SIDER	C0521662
黄芪	半身不遂	Hemiplegia	SIDER	C0018991
黄芪	半身不遂	Hemiparesis	SIDER	C0018989
黄芪	半身不遂	Hemiplegia	MeSH	D006429
黄芪	麻木	Numbness	SIDER	C0028643
黄芪	久泻	Diarrhoea	SIDER	C0011991
黄芪	久泻	Diarrhea	MeSH	D003967
黄芪	脱肛	Rectal prolapse	SIDER	C0034888
黄芪	脱肛	Rectal prolapse	MeSH	D012005
黄芪	痹痛	Arthritic pains	SIDER	C0857177
黄芪	消渴	Diabetes mellitus	SIDER	C0011849
黄芪	消渴	Diabetes mellitus	MeSH	D003920
黄芪	痈疽难溃	Carbuncle	SIDER	C0007078
黄芪	痈疽难溃	Carbuncle	MeSH	D002270
黄芪	渴	Thirst	SIDER	C0039971
黄芪	渴	Thirst	MeSH	D013894
黄芪	痈疽	Carbuncle	SIDER	C0007078
黄芪	痈疽	Carbuncle	MeSH	D002270
黄芪	久泻脱肛	Anus Diseases	MeSH	D001004
黄芪	表虚自汗	Sweating	SIDER	C0038990
黄芪	表虚自汗	Sweating	MeSH	D013546
酸枣仁	口渴	Thirst	SIDER	C0039971
酸枣仁	口渴	Thirst	MeSH	D013894
酸枣仁	多梦	Nightmare	SIDER	C0028084
酸枣仁	多梦	Bad dreams	SIDER	C0857051
酸枣仁	惊悸	Palpitations	SIDER	C0030252
酸枣仁	体虚	Asthenia	SIDER	C0004093
酸枣仁	体虚	Asthenia	MeSH	D001247
酸枣仁	多汗	Hyperhidrosis	SIDER	C0020458
酸枣仁	多汗	Hyperhidrosis	MeSH	D006945
酸枣仁	虚烦	Asthenia	SIDER	C0004093
酸枣仁	虚烦	Boredom	MeSH	D001887
酸枣仁	虚烦	Asthenia	MeSH	D001247
酸枣仁	惊悸多梦	Palpitations	SIDER	C0030252
酸枣仁	体虚多汗	Asthenia	MeSH	D001249
酸枣仁	渴	Thirst	SIDER	C0039971
酸枣仁	渴	Thirst	MeSH	D013894
酸枣仁	虚烦不眠	Sleep Wake Disorders	MeSH	D012893
酸枣仁	津伤	Thirst	SIDER	C0039971
酸枣仁	津伤	Thirst	MeSH	D013894
小儿热速清颗粒	咳嗽	Productive cough	SIDER	C0239134
小儿热速清颗粒	咳嗽	Cough	SIDER	C0010200
小儿热速清颗粒	咳嗽	Cough	MeSH	D003371
小儿热速清颗粒	头痛	Headache dull	SIDER	C0239885
小儿热速清颗粒	头痛	Headache	SIDER	C0018681
小儿热速清颗粒	头痛	Headache	MeSH	D006261
小儿热速清颗粒	鼻塞	Nasal obstruction	SIDER	C0027429
小儿热速清颗粒	鼻塞	Nasal congestion	SIDER	C0027424
小儿热速清颗粒	鼻塞	Nasal obstruction	MeSH	D015508
小儿热速清颗粒	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
小儿热速清颗粒	高热	Hyperpyrexia	SIDER	C0392676
小儿热速清颗粒	感冒	Common Cold	SIDER	C0009443
小儿热速清颗粒	感冒	Common Cold	MeSH	D003139
小儿热速清颗粒	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
小儿热速清颗粒	咽喉肿	Laryngopharyngitis	SIDER	C0023070
小儿热速清颗粒	流涕	Rhinorrhoea	SIDER	C1260880
小儿热速清颗粒	肿痛	Swelling	SIDER	C0038999
小儿热速清颗粒	肿痛	Pain	SIDER	C0030193
小儿热速清颗粒	肿痛	Ache	SIDER	C0234238
小儿热速清颗粒	肿痛	Pain	MeSH	D010146
小儿热速清颗粒	便干	Constipation	SIDER	C0009806
小儿热速清颗粒	便干	Constipation	MeSH	D003248
小儿热速清颗粒	喉肿	Laryngeal oedema	SIDER	C0023052
小儿热速清颗粒	喉肿	Cyst	SIDER	C0010709
小儿热速清颗粒	喉肿	Laryngeal Edema	MeSH	D007819
小儿热速清颗粒	大便干	Constipation	SIDER	C0009806
小儿热速清颗粒	大便干	Constipation	MeSH	D003248
小儿热速清颗粒	风热	Hot Temperature	MeSH	D006358
小儿热速清颗粒	大便干结	Abnormal faeces	SIDER	C0162287
小青龙颗粒	发热	Fever chills	SIDER	C0085594
小青龙颗粒	发热	Fever	MeSH	D005334
小青龙颗粒	喘咳	Cough	SIDER	C0010200
小青龙颗粒	喘咳	Cough	MeSH	D003371
小青龙颗粒	恶寒	Typhoid fever	SIDER	C0041466
小青龙颗粒	恶寒	Typhoid fever	MeSH	D014435
小青龙颗粒	无汗	Anhidrosis	SIDER	C0003028
小青龙颗粒	喘	Asthma	SIDER	C0004096
小青龙颗粒	喘	Asthma	MeSH	D001249
少阳感冒颗粒	咽干	Dry throat	SIDER	C0235234
少阳感冒颗粒	心烦	Boredom	MeSH	D001887
少阳感冒颗粒	口苦	Breath odour	SIDER	C0018520
少阳感冒颗粒	口苦	Halitosis	MeSH	D006209
少阳感冒颗粒	食欲不振	Decreased appetite	SIDER	C0232462
少阳感冒颗粒	胸胁苦满	Chest discomfort	SIDER	C0235710
少阳感冒颗粒	心烦喜呕	Vomiting	SIDER	C0042963
少阳感冒颗粒	心烦喜呕	Vomiting	MeSH	D014839
少阳感冒颗粒	寒热往来	Typhoid fever	SIDER	C0041466
少阳感冒颗粒	寒热往来	Typhoid fever	MeSH	D014435
妇必舒阴道泡腾片	白带增多	Leukorrhea	SIDER	C0023533
妇必舒阴道泡腾片	白带增多	Leukorrhea	MeSH	D007973
妇必舒阴道泡腾片	瘙痒	Pruritus	SIDER	C0033774
妇必舒阴道泡腾片	瘙痒	Pruritus	MeSH	D011537
妇必舒阴道泡腾片	湿热下注	Dysentery	SIDER	C0013369
妇必舒阴道泡腾片	湿热下注	Dysentery	MeSH	D004403
克感利咽口服液	咳嗽	Productive cough	SIDER	C0239134
克感利咽口服液	咳嗽	Cough	SIDER	C0010200
克感利咽口服液	咳嗽	Cough	MeSH	D003371
克感利咽口服液	头痛	Headache dull	SIDER	C0239885
克感利咽口服液	头痛	Headache	SIDER	C0018681
克感利咽口服液	头痛	Headache	MeSH	D006261
克感利咽口服液	鼻塞	Nasal obstruction	SIDER	C0027429
克感利咽口服液	鼻塞	Nasal congestion	SIDER	C0027424
克感利咽口服液	鼻塞	Nasal obstruction	MeSH	D015508
克感利咽口服液	发热	Fever chills	SIDER	C0085594
克感利咽口服液	发热	Fever	MeSH	D005334
克感利咽口服液	口渴	Thirst	SIDER	C0039971
克感利咽口服液	口渴	Thirst	MeSH	D013894
克感利咽口服液	咽痛	Throat tightness	SIDER	C0236071
克感利咽口服液	感冒	Common Cold	SIDER	C0009443
克感利咽口服液	感冒	Common Cold	MeSH	D003139
克感利咽口服液	痰黏	Sputum purulent	SIDER	C0241235
克感利咽口服液	痰黏	Sputum	MeSH	D013183
克感利咽口服液	恶风			
克感利咽口服液	流涕	Rhinorrhoea	SIDER	C1260880
克感利咽口服液	渴	Thirst	SIDER	C0039971
克感利咽口服液	渴	Thirst	MeSH	D013894
克感利咽口服液	风热	Hot Temperature	MeSH	D006358
克感利咽口服液	溲黄	Urine abnormality	SIDER	C0235639
抗宫炎片	带下	Leukorrhea	SIDER	C0023533
抗宫炎片	带下	Leukorrhea	MeSH	D007973
抗宫炎片	带下病	Vaginal disorder	SIDER	C0042251
抗宫炎片	湿热下注	Dysentery	SIDER	C0013369
抗宫炎片	湿热下注	Dysentery	MeSH	D004403
抗宫炎颗粒	带下	Leukorrhea	SIDER	C0023533
抗宫炎颗粒	带下	Leukorrhea	MeSH	D007973
抗宫炎颗粒	带下病	Vaginal disorder	SIDER	C0042251
抗宫炎颗粒	湿热下注	Dysentery	SIDER	C0013369
抗宫炎颗粒	湿热下注	Dysentery	MeSH	D004403
附桂骨痛片	畏寒	Typhoid fever	SIDER	C0041466
附桂骨痛片	畏寒	Typhoid fever	MeSH	D014435
附桂骨痛片	疼痛	Pain	SIDER	C0030193
附桂骨痛片	疼痛	Ache	SIDER	C0234238
附桂骨痛片	疼痛	Pain	MeSH	D010146
附桂骨痛片	肢冷	Monoparesis	SIDER	C0270795
附桂骨痛片	肢冷	Chills	SIDER	C0085593
附桂骨痛片	肢冷	Chills	MeSH	D023341
附桂骨痛片	麻木	Numbness	SIDER	C0028643
附桂骨痛片	肿胀	Swelling	SIDER	C0038999
附桂骨痛片	虚寒	Typhoid fever	SIDER	C0041466
附桂骨痛片	虚寒	Asthenia	SIDER	C0004093
附桂骨痛片	虚寒	Asthenia	SIDER	C0004093
附桂骨痛片	虚寒	Typhoid fever	MeSH	D014435
附桂骨痛片	虚寒	Asthenia	MeSH	D001247
附桂骨痛片	虚寒	Asthenia	MeSH	D001247
附桂骨痛片	屈伸不利	Joint range of motion decreased	SIDER	C0877027
附桂骨痛片	阳虚	Yang Deficiency	MeSH	D016711
附桂骨痛片	关节疼痛	Arthritic pains	SIDER	C0857177
附桂骨痛片	骨关节疼痛	Osteoarticular pain	SIDER	C1536074
附桂骨痛胶蠹	畏寒	Typhoid fever	SIDER	C0041466
附桂骨痛胶蠹	畏寒	Typhoid fever	MeSH	D014435
附桂骨痛胶蠹	疼痛	Pain	SIDER	C0030193
附桂骨痛胶蠹	疼痛	Ache	SIDER	C0234238
附桂骨痛胶蠹	疼痛	Pain	MeSH	D010146
附桂骨痛胶蠹	肢冷	Monoparesis	SIDER	C0270795
附桂骨痛胶蠹	肢冷	Chills	SIDER	C0085593
附桂骨痛胶蠹	肢冷	Chills	MeSH	D023341
附桂骨痛胶蠹	麻木	Numbness	SIDER	C0028643
附桂骨痛胶蠹	肿胀	Swelling	SIDER	C0038999
附桂骨痛胶蠹	虚寒	Typhoid fever	SIDER	C0041466
附桂骨痛胶蠹	虚寒	Asthenia	SIDER	C0004093
附桂骨痛胶蠹	虚寒	Asthenia	SIDER	C0004093
附桂骨痛胶蠹	虚寒	Typhoid fever	MeSH	D014435
附桂骨痛胶蠹	虚寒	Asthenia	MeSH	D001247
附桂骨痛胶蠹	虚寒	Asthenia	MeSH	D001247
附桂骨痛胶蠹	屈伸不利	Joint range of motion decreased	SIDER	C0877027
附桂骨痛胶蠹	阳虚	Yang Deficiency	MeSH	D016711
附桂骨痛胶蠹	关节疼痛	Arthritic pains	SIDER	C0857177
附桂骨痛胶蠹	骨关节疼痛	Osteoarticular pain	SIDER	C1536074
